Date,Rented,Hour,Temperature,Humidity(%),Wind_Speed,Visibility (10m),Dew point temperature(蚓),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Seasons,Holiday,Functioning Day
20/07/2018,791,11,31.6,54,1.3,990,21.1,2.84,0,0,Summer,No Holiday,Yes
20/07/2018,822,12,32.6,51,2.1,800,21.1,3.21,0,0,Summer,No Holiday,Yes
20/07/2018,805,13,32.4,54,2.4,708,21.8,2.5,0,0,Summer,No Holiday,Yes
20/07/2018,741,14,33.4,52,2.7,685,22.1,2.67,0,0,Summer,No Holiday,Yes
20/07/2018,794,15,34.1,45,2.4,1110,20.4,2.88,0,0,Summer,No Holiday,Yes
20/07/2018,928,16,34.3,45,2.3,1466,20.6,2.47,0,0,Summer,No Holiday,Yes
20/07/2018,1468,17,34.3,44,2.1,1704,20.2,1.87,0,0,Summer,No Holiday,Yes
20/07/2018,2419,18,33.9,42,2,1969,19.1,1.25,0,0,Summer,No Holiday,Yes
20/07/2018,2084,19,32.9,44,2,1985,19,0.59,0,0,Summer,No Holiday,Yes
20/07/2018,1888,20,30.9,51,2.2,2000,19.5,0.07,0,0,Summer,No Holiday,Yes
20/07/2018,1869,21,29.8,59,1.4,2000,20.9,0,0,0,Summer,No Holiday,Yes
20/07/2018,1782,22,28.8,65,1.3,1988,21.5,0,0,0,Summer,No Holiday,Yes
20/07/2018,1426,23,28.2,70,1.3,1811,22.2,0,0,0,Summer,No Holiday,Yes
21/07/2018,1132,0,27.5,73,1.1,1834,22.2,0,0,0,Summer,No Holiday,Yes
21/07/2018,945,1,27,74,1.1,1833,21.9,0,0,0,Summer,No Holiday,Yes
21/07/2018,684,2,26.4,72,0.2,1766,20.9,0,0,0,Summer,No Holiday,Yes
21/07/2018,477,3,26.1,74,0.1,1683,21,0,0,0,Summer,No Holiday,Yes
21/07/2018,347,4,25.6,77,1.2,1203,21.2,0,0,0,Summer,No Holiday,Yes
21/07/2018,292,5,25,78,0.3,1474,20.8,0,0,0,Summer,No Holiday,Yes
21/07/2018,381,6,24.9,76,0,1473,20.3,0.02,0,0,Summer,No Holiday,Yes
21/07/2018,491,7,25.3,71,0.4,1226,19.6,0.34,0,0,Summer,No Holiday,Yes
21/07/2018,720,8,27.4,63,0.9,1043,19.7,1.03,0,0,Summer,No Holiday,Yes
21/07/2018,729,9,29.6,57,0.9,977,20.1,1.71,0,0,Summer,No Holiday,Yes
21/07/2018,699,10,31.4,51,1.1,847,20,2.32,0,0,Summer,No Holiday,Yes
21/07/2018,676,11,32.9,45,2.1,1020,19.3,2.72,0,0,Summer,No Holiday,Yes
21/07/2018,735,12,34.2,35,1.8,1528,16.5,3.14,0,0,Summer,No Holiday,Yes
21/07/2018,727,13,35.2,34,1.8,1636,16.9,3.21,0,0,Summer,No Holiday,Yes
21/07/2018,682,14,36.3,34,1.3,1493,17.9,3.17,0,0,Summer,No Holiday,Yes
21/07/2018,785,15,36.5,35,3,1355,18.5,2.71,0,0,Summer,No Holiday,Yes
21/07/2018,883,16,36.8,30,2.8,1756,16.3,2.41,0,0,Summer,No Holiday,Yes
21/07/2018,1011,17,36.3,36,3.1,1972,18.8,1.91,0,0,Summer,No Holiday,Yes
21/07/2018,1202,18,35,42,2.9,1953,20.1,1.26,0,0,Summer,No Holiday,Yes
21/07/2018,1423,19,33.4,51,2.6,2000,21.8,0.59,0,0,Summer,No Holiday,Yes
21/07/2018,1655,20,31.5,53,1.8,2000,20.7,0.08,0,0,Summer,No Holiday,Yes
21/07/2018,1731,21,30.2,54,1.8,2000,19.8,0,0,0,Summer,No Holiday,Yes
21/07/2018,1588,22,29.4,55,1.4,2000,19.4,0,0,0,Summer,No Holiday,Yes
21/07/2018,1288,23,28.8,56,1.6,2000,19.1,0,0,0,Summer,No Holiday,Yes
22/07/2018,1088,0,28.1,56,0.2,2000,18.4,0,0,0,Summer,No Holiday,Yes
22/07/2018,772,1,27.3,60,0.8,2000,18.8,0,0,0,Summer,No Holiday,Yes
22/07/2018,587,2,26.8,63,0.6,2000,19.1,0,0,0,Summer,No Holiday,Yes
22/07/2018,438,3,26.3,63,0.2,2000,18.6,0,0,0,Summer,No Holiday,Yes
22/07/2018,270,4,25.9,71,0.3,2000,20.2,0,0,0,Summer,No Holiday,Yes
22/07/2018,256,5,25.5,72,0.4,2000,20,0,0,0,Summer,No Holiday,Yes
22/07/2018,286,6,25.3,73,0.6,1979,20.1,0.02,0,0,Summer,No Holiday,Yes
22/07/2018,360,7,25.8,67,0.9,1773,19.1,0.34,0,0,Summer,No Holiday,Yes
22/07/2018,477,8,27.9,60,0.6,1835,19.4,1.06,0,0,Summer,No Holiday,Yes
22/07/2018,526,9,30.5,54,0.9,1907,20.1,1.71,0,0,Summer,No Holiday,Yes
22/07/2018,522,10,32.2,50,0.8,1881,20.4,2.29,0,0,Summer,No Holiday,Yes
22/07/2018,499,11,33.8,45,1.9,1928,20.2,2.74,0,0,Summer,No Holiday,Yes
22/07/2018,560,12,35.5,39,1.9,1803,19.4,3.05,0,0,Summer,No Holiday,Yes
22/07/2018,569,13,36.7,33,1.8,1911,17.7,3.24,0,0,Summer,No Holiday,Yes
22/07/2018,565,14,37.4,34,2.3,1860,18.8,3.05,0,0,Summer,No Holiday,Yes
22/07/2018,632,15,37.5,33,2,1816,18.4,2.32,0,0,Summer,No Holiday,Yes
22/07/2018,771,16,37.8,31,2.5,1929,17.7,2.46,0,0,Summer,No Holiday,Yes
22/07/2018,965,17,37.6,33,2.1,1837,18.5,1.82,0,0,Summer,No Holiday,Yes
22/07/2018,1212,18,36.3,35,3,1860,18.3,0.89,0,0,Summer,No Holiday,Yes
22/07/2018,1478,19,34.5,47,2.8,1762,21.5,0.42,0,0,Summer,No Holiday,Yes
22/07/2018,1688,20,33.3,50,2.3,1706,21.4,0.1,0,0,Summer,No Holiday,Yes
22/07/2018,1666,21,32.3,50,1.7,1784,20.5,0,0,0,Summer,No Holiday,Yes
22/07/2018,1346,22,31.7,51,1.4,1742,20.3,0,0,0,Summer,No Holiday,Yes
22/07/2018,1030,23,31.2,52,1.5,1670,20.1,0,0,0,Summer,No Holiday,Yes
23/07/2018,792,0,30.6,50,2.3,1631,18.9,0,0,0,Summer,No Holiday,Yes
23/07/2018,542,1,30,52,1.5,1774,19,0,0,0,Summer,No Holiday,Yes
23/07/2018,382,2,29.7,53,1.4,1682,19,0,0,0,Summer,No Holiday,Yes
23/07/2018,238,3,29.6,50,2.1,1970,18,0,0,0,Summer,No Holiday,Yes
23/07/2018,174,4,29.3,51,0.9,1498,18.1,0,0,0,Summer,No Holiday,Yes
23/07/2018,310,5,29.3,55,1.6,2000,19.3,0,0,0,Summer,No Holiday,Yes
23/07/2018,652,6,29.2,58,1.7,2000,20,0.01,0,0,Summer,No Holiday,Yes
23/07/2018,1241,7,29.3,58,0.8,2000,20.1,0.23,0,0,Summer,No Holiday,Yes
23/07/2018,1889,8,30,56,0.9,2000,20.2,0.54,0,0,Summer,No Holiday,Yes
23/07/2018,985,9,31,55,1.5,1945,20.8,1.14,0,0,Summer,No Holiday,Yes
23/07/2018,636,10,31.8,51,1.5,1900,20.4,1.71,0,0,Summer,No Holiday,Yes
23/07/2018,611,11,32.7,48,2.2,1908,20.2,2.53,0,0,Summer,No Holiday,Yes
23/07/2018,655,12,34.1,47,2.3,1862,21.1,2.94,0,0,Summer,No Holiday,Yes
23/07/2018,688,13,33.8,47,1.7,1887,20.9,1.57,0,0,Summer,No Holiday,Yes
23/07/2018,670,14,34.3,45,2.2,1967,20.6,1.64,0,0,Summer,No Holiday,Yes
23/07/2018,739,15,35.4,46,2.2,1861,22,2.48,0,0,Summer,No Holiday,Yes
23/07/2018,960,16,34.8,47,2.2,1839,21.8,1.32,0,0,Summer,No Holiday,Yes
23/07/2018,1310,17,34.8,49,3,1866,22.5,1.37,0,0,Summer,No Holiday,Yes
23/07/2018,2405,18,33.9,53,3.2,1886,22.9,0.94,0,0,Summer,No Holiday,Yes
23/07/2018,2112,19,32.6,58,3.2,1962,23.2,0.45,0,0,Summer,No Holiday,Yes
23/07/2018,2051,20,31.5,61,1.8,2000,23,0.07,0,0,Summer,No Holiday,Yes
23/07/2018,1994,21,30.8,60,1.8,2000,22.1,0,0,0,Summer,No Holiday,Yes
23/07/2018,1697,22,30.3,60,1.8,2000,21.6,0,0,0,Summer,No Holiday,Yes
23/07/2018,1157,23,30,58,1.6,2000,20.8,0,0,0,Summer,No Holiday,Yes
24/07/2018,874,0,29.6,61,1,2000,21.2,0,0,0,Summer,No Holiday,Yes
24/07/2018,715,1,29.1,64,1.2,2000,21.5,0,0,0,Summer,No Holiday,Yes
24/07/2018,487,2,28.6,66,0.9,2000,21.6,0,0,0,Summer,No Holiday,Yes
24/07/2018,332,3,28.2,65,0.3,1999,20.9,0,0,0,Summer,No Holiday,Yes
24/07/2018,218,4,27.8,67,0.2,1982,21.1,0,0,0,Summer,No Holiday,Yes
24/07/2018,306,5,27.5,70,0.1,1976,21.5,0,0,0,Summer,No Holiday,Yes
24/07/2018,673,6,27.2,71,0.8,1920,21.4,0.02,0,0,Summer,No Holiday,Yes
24/07/2018,1213,7,27.8,63,1.2,1781,20.1,0.32,0,0,Summer,No Holiday,Yes
24/07/2018,1820,8,29.9,59,0.8,1727,21,1.03,0,0,Summer,No Holiday,Yes
24/07/2018,926,9,31.7,59,1,1706,22.6,1.69,0,0,Summer,No Holiday,Yes
24/07/2018,610,10,32.4,54,0.9,1631,21.8,1.45,0,0,Summer,No Holiday,Yes
24/07/2018,620,11,33.9,46,1.6,1387,20.6,2.15,0,0,Summer,No Holiday,Yes
24/07/2018,671,12,34.5,50,1.4,1901,22.5,1.89,0,0,Summer,No Holiday,Yes
24/07/2018,688,13,36.4,41,1.3,1655,21,2.86,0,0,Summer,No Holiday,Yes
24/07/2018,649,14,35.8,49,2.8,1264,23.4,2.4,0,0,Summer,No Holiday,Yes
24/07/2018,735,15,35.8,47,2.2,1029,22.7,1.51,0,0,Summer,No Holiday,Yes
24/07/2018,834,16,34.9,51,2,1221,23.2,0.76,0,0,Summer,No Holiday,Yes
24/07/2018,1297,17,34.9,51,2.2,1235,23.2,0.98,0,0,Summer,No Holiday,Yes
24/07/2018,2300,18,34.9,53,2.2,1296,23.8,0.86,0,0,Summer,No Holiday,Yes
24/07/2018,1968,19,33.1,57,2.2,1670,23.4,0.44,0,0,Summer,No Holiday,Yes
24/07/2018,1834,20,31.1,63,2,1542,23.2,0.06,0,0,Summer,No Holiday,Yes
24/07/2018,1899,21,30.2,65,2.3,1642,22.8,0,0,0,Summer,No Holiday,Yes
24/07/2018,1773,22,29.8,66,3.2,1511,22.7,0,0,0,Summer,No Holiday,Yes
24/07/2018,1193,23,29.3,66,2.8,1854,22.2,0,0,0,Summer,No Holiday,Yes
25/07/2018,939,0,28.9,66,2.2,2000,21.9,0,0,0,Summer,No Holiday,Yes
25/07/2018,726,1,28.7,67,2.6,2000,21.9,0,0,0,Summer,No Holiday,Yes
25/07/2018,499,2,28.8,68,1.8,2000,22.2,0,0,0,Summer,No Holiday,Yes
25/07/2018,327,3,28.9,69,2.8,1871,22.6,0,0,0,Summer,No Holiday,Yes
25/07/2018,212,4,28.5,74,2.6,1549,23.4,0,0,0,Summer,No Holiday,Yes
25/07/2018,299,5,28.3,74,2.4,1378,23.2,0,0,0,Summer,No Holiday,Yes
25/07/2018,657,6,28.1,75,1.8,1092,23.2,0.01,0,0,Summer,No Holiday,Yes
25/07/2018,1171,7,28.3,72,2,1200,22.7,0.1,0,0,Summer,No Holiday,Yes
25/07/2018,1893,8,28.7,70,3.5,1470,22.6,0.52,0,0,Summer,No Holiday,Yes
25/07/2018,995,9,29.4,66,2.5,1308,22.3,0.91,0,0,Summer,No Holiday,Yes
25/07/2018,696,10,30.7,61,2.8,1521,22.3,1.5,0,0,Summer,No Holiday,Yes
25/07/2018,749,11,30.7,63,3.4,1323,22.8,1.13,0,0,Summer,No Holiday,Yes
25/07/2018,791,12,31.1,60,2.7,1331,22.4,1.02,0,0,Summer,No Holiday,Yes
25/07/2018,783,13,32.3,56,3,1504,22.3,1.74,0,0,Summer,No Holiday,Yes
25/07/2018,754,14,33,53,1.7,1357,22.1,1.73,0,0,Summer,No Holiday,Yes
25/07/2018,781,15,34,50,3,1705,22.1,1.72,0,0,Summer,No Holiday,Yes
25/07/2018,977,16,34.1,52,2.5,1304,22.8,2.23,0,0,Summer,No Holiday,Yes
25/07/2018,1412,17,33.2,56,2.2,1428,23.2,1.03,0,0,Summer,No Holiday,Yes
25/07/2018,2416,18,32.2,58,2.5,1553,22.8,0.44,0,0,Summer,No Holiday,Yes
25/07/2018,2039,19,31.7,60,2.3,1492,22.9,0.23,0,0,Summer,No Holiday,Yes
25/07/2018,1935,20,30.9,67,1.7,1470,24,0.05,0,0,Summer,No Holiday,Yes
25/07/2018,1811,21,29.7,74,2.2,1342,24.5,0,0,0,Summer,No Holiday,Yes
25/07/2018,1767,22,28.8,76,2.8,1231,24.1,0,0,0,Summer,No Holiday,Yes
25/07/2018,1289,23,28,77,1.9,1346,23.5,0,0,0,Summer,No Holiday,Yes
