Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Extracurricular_Activities,Sleep_Hours,Previous_Scores,Motivation_Level,Tutoring_Sessions,Family_Income,Teacher_Quality,School_Type,Peer_Influence,Physical_Activity,Parental_Education_Level,Gender,Exam_Score
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,71
,,,,,,,,,,,,,,,,72
,,,,,,,,,,,,,,,,62
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,72
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,71
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,63
,,,,,,,,,,,,,,,,71
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,61
,,,,,,,,,,,,,,,,71
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,61
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,72
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,63
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,62
,,,,,,,,,,,,,,,,71
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,71
,,,,,,,,,,,,,,,,63
,,,,,,,,,,,,,,,,72
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,60
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,63
,,,,,,,,,,,,,,,,73
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,60
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,63
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,71
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,63
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,62
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,73
,,,,,,,,,,,,,,,,72
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,62
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,62
,,,,,,,,,,,,,,,,72
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,79
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,72
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,63
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,62
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,72
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,62
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,72
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,63
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,62
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,74
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,59
,,,,,,,,,,,,,,,,63
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,63
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,73
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,72
,,,,,,,,,,,,,,,,72
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,62
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,63
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,71
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,62
,,,,,,,,,,,,,,,,62
,,,,,,,,,,,,,,,,72
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,58
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,71
,,,,,,,,,,,,,,,,71
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,71
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,62
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,63
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,63
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,72
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,72
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,62
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,63
,,,,,,,,,,,,,,,,72
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,72
,,,,,,,,,,,,,,,,72
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,62
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,71
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,71
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,63
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,72
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,62
,,,,,,,,,,,,,,,,71
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,73
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,74
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,73
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,75
,,,,,,,,,,,,,,,,73
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,71
,,,,,,,,,,,,,,,,63
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,72
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,71
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,72
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,74
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,63
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,71
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,71
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,63
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,60
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,71
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,63
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,72
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,63
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,72
,,,,,,,,,,,,,,,,62
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,63
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,61
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,61
,,,,,,,,,,,,,,,,72
,,,,,,,,,,,,,,,,61
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,60
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,72
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,71
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,71
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,73
,,,,,,,,,,,,,,,,73
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,62
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,73
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,63
,,,,,,,,,,,,,,,,62
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,62
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,74
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,71
,,,,,,,,,,,,,,,,73
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,61
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,61
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,62
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,61
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,61
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,74
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,63
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,72
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,62
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,62
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,62
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,71
,,,,,,,,,,,,,,,,63
,,,,,,,,,,,,,,,,62
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,62
,,,,,,,,,,,,,,,,71
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,71
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,72
,,,,,,,,,,,,,,,,75
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,63
,,,,,,,,,,,,,,,,62
,,,,,,,,,,,,,,,,73
,,,,,,,,,,,,,,,,72
,,,,,,,,,,,,,,,,71
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,56
,,,,,,,,,,,,,,,,71
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,71
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,62
,,,,,,,,,,,,,,,,72
,,,,,,,,,,,,,,,,62
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,58
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,60
,,,,,,,,,,,,,,,,72
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,59
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,71
,,,,,,,,,,,,,,,,61
,,,,,,,,,,,,,,,,63
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,61
,,,,,,,,,,,,,,,,74
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,73
,,,,,,,,,,,,,,,,62
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,62
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,63
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,63
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,71
,,,,,,,,,,,,,,,,71
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,71
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,71
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,71
,,,,,,,,,,,,,,,,63
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,71
,,,,,,,,,,,,,,,,59
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,72
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,63
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,75
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,74
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,60
,,,,,,,,,,,,,,,,63
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,63
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,74
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,61
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,73
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,71
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,63
,,,,,,,,,,,,,,,,71
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,62
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,62
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,63
,,,,,,,,,,,,,,,,72
,,,,,,,,,,,,,,,,62
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,61
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,61
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,71
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,62
,,,,,,,,,,,,,,,,61
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,71
,,,,,,,,,,,,,,,,62
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,63
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,71
,,,,,,,,,,,,,,,,62
,,,,,,,,,,,,,,,,75
,,,,,,,,,,,,,,,,72
,,,,,,,,,,,,,,,,73
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,73
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,71
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,71
,,,,,,,,,,,,,,,,63
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,71
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,72
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,60
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,72
,,,,,,,,,,,,,,,,62
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,62
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,72
,,,,,,,,,,,,,,,,63
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,72
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,75
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,57
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,63
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,62
,,,,,,,,,,,,,,,,71
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,72
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,71
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,63
,,,,,,,,,,,,,,,,62
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,61
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,63
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,59
,,,,,,,,,,,,,,,,71
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,73
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,73
,,,,,,,,,,,,,,,,62
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,63
,,,,,,,,,,,,,,,,72
,,,,,,,,,,,,,,,,75
,,,,,,,,,,,,,,,,71
,,,,,,,,,,,,,,,,71
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,71
,,,,,,,,,,,,,,,,61
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,58
,,,,,,,,,,,,,,,,62
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,72
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,61
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,74
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,61
,,,,,,,,,,,,,,,,71
,,,,,,,,,,,,,,,,72
